,,,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD
20,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
20,Age_50_59,CURED,0,0,0,0,0,0,0,11532,0
20,Age_50_59,DEAD,0,0,0,0,0,0,0,0,0
20,Age_60_69,HEALTHY,2071162,1576,0,0,0,0,0,0,0
20,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,6445,635,0,0,0,0,210,0
20,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,933,232,0,0,0,242,0
20,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1508,0,0,0,109,0
20,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,9,0,0,1,0
20,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
20,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
20,Age_60_69,CURED,0,0,0,0,0,0,0,6850,0
20,Age_60_69,DEAD,0,0,0,0,0,0,0,0,1
20,Age_70_79,HEALTHY,1512198,711,0,0,0,0,0,0,0
20,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,3123,302,0,0,0,0,115,0
20,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,467,117,0,0,0,122,0
20,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,848,2,7,0,59,0
20,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,8,0,0,0,0
20,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,14,0,0,1
20,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
20,Age_70_79,CURED,0,0,0,0,0,0,0,3996,0
20,Age_70_79,DEAD,0,0,0,0,0,0,0,0,20
20,Age_80_150,HEALTHY,793867,360,0,0,0,0,0,0,0
20,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1548,161,0,0,0,0,60,0
20,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,248,61,0,0,0,59,0
20,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,443,0,9,0,20,0
20,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
20,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,47,0,0,4
20,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
20,Age_80_150,CURED,0,0,0,0,0,0,0,1891,0
20,Age_80_150,DEAD,0,0,0,0,0,0,0,0,42
21,Age_0_9,HEALTHY,1731188,5900,0,0,0,0,0,0,0
21,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,21445,2115,0,0,0,0,724,0
21,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3034,748,0,0,0,742,0
21,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,3692,0,0,0,289,0
21,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
21,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_0_9,CURED,0,0,0,0,0,0,0,13627,0
21,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
21,Age_10_19,HEALTHY,1968670,4158,0,0,0,0,0,0,0
21,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,15696,1537,0,0,0,0,597,0
21,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2267,573,0,0,0,516,0
21,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,2851,0,0,0,214,0
21,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
21,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_10_19,CURED,0,0,0,0,0,0,0,11255,0
21,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
21,Age_20_29,HEALTHY,2160519,4111,0,0,0,0,0,0,0
21,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,15994,1546,0,0,0,0,593,0
21,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2369,594,0,0,0,590,0
21,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,3195,0,0,0,230,0
21,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
21,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_20_29,CURED,0,0,0,0,0,0,0,12047,0
21,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
21,Age_30_39,HEALTHY,2067556,4046,0,0,0,0,0,0,0
21,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,15814,1521,0,0,0,0,555,0
21,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2323,578,0,0,0,587,0
21,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,3086,0,0,0,199,0
21,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
21,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_30_39,CURED,0,0,0,0,0,0,0,11932,0
21,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
21,Age_40_49,HEALTHY,2222549,3759,0,0,0,0,0,0,0
21,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,14546,1430,0,0,0,0,539,0
21,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2123,541,0,0,0,541,0
21,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,3019,1,0,0,219,0
21,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
21,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_40_49,CURED,0,0,0,0,0,0,0,11840,0
21,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
21,Age_50_59,HEALTHY,2467135,3998,0,0,0,0,0,0,0
21,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,15503,1513,0,0,0,0,544,0
21,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2292,614,0,0,0,594,0
21,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,3158,1,0,0,248,0
21,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,1
21,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_50_59,CURED,0,0,0,0,0,0,0,12780,0
21,Age_50_59,DEAD,0,0,0,0,0,0,0,0,0
21,Age_60_69,HEALTHY,2069408,1754,0,0,0,0,0,0,0
21,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7104,684,0,0,0,0,233,0
21,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1083,248,0,0,0,237,0
21,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1622,2,0,0,116,0
21,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,1,1
21,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
21,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_60_69,CURED,0,0,0,0,0,0,0,7412,0
21,Age_60_69,DEAD,0,0,0,0,0,0,0,0,1
21,Age_70_79,HEALTHY,1511397,801,0,0,0,0,0,0,0
21,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,3389,326,0,0,0,0,119,0
21,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,511,132,0,0,0,126,0
21,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,895,1,4,0,65,0
21,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,9,0,0,0,1
21,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,20,0,0,1
21,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_70_79,CURED,0,0,0,0,0,0,0,4292,0
21,Age_70_79,DEAD,0,0,0,0,0,0,0,0,21
21,Age_80_150,HEALTHY,793497,370,0,0,0,0,0,0,0
21,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1651,201,0,0,0,0,56,0
21,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,289,60,0,0,0,60,0
21,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,471,0,9,0,24,0
21,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
21,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,52,0,0,4
21,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
21,Age_80_150,CURED,0,0,0,0,0,0,0,2030,0
21,Age_80_150,DEAD,0,0,0,0,0,0,0,0,46
22,Age_0_9,HEALTHY,1724638,6550,0,0,0,0,0,0,0
22,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,24123,2369,0,0,0,0,853,0
22,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3408,913,0,0,0,828,0
22,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,4128,0,0,0,312,0
22,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
22,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_0_9,CURED,0,0,0,0,0,0,0,15382,0
22,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
22,Age_10_19,HEALTHY,1964007,4663,0,0,0,0,0,0,0
22,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,17436,1772,0,0,0,0,646,0
22,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2537,669,0,0,0,598,0
22,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,3189,0,0,0,235,0
22,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
22,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_10_19,CURED,0,0,0,0,0,0,0,12582,0
22,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
22,Age_20_29,HEALTHY,2155885,4634,0,0,0,0,0,0,0
22,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,17782,1694,0,0,0,0,629,0
22,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2640,649,0,0,0,626,0
22,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,3500,0,0,0,289,0
22,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
22,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_20_29,CURED,0,0,0,0,0,0,0,13460,0
22,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
22,Age_30_39,HEALTHY,2062901,4655,0,0,0,0,0,0,0
22,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,17533,1651,0,0,0,0,676,0
22,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2557,678,0,0,0,609,0
22,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,3411,0,0,0,253,0
22,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
22,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_30_39,CURED,0,0,0,0,0,0,0,13273,0
22,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
22,Age_40_49,HEALTHY,2218548,4001,0,0,0,0,0,0,0
22,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,16202,1550,0,0,0,0,553,0
22,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2354,606,0,0,0,593,0
22,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,3291,1,0,0,268,0
22,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,1,0
22,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_40_49,CURED,0,0,0,0,0,0,0,13139,0
22,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
22,Age_50_59,HEALTHY,2462813,4322,0,0,0,0,0,0,0
22,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,17223,1656,0,0,0,0,622,0
22,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2510,662,0,0,0,633,0
22,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,3487,0,0,0,285,0
22,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,1,0
22,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_50_59,CURED,0,0,0,0,0,0,0,14166,0
22,Age_50_59,DEAD,0,0,0,0,0,0,0,0,1
22,Age_60_69,HEALTHY,2067504,1904,0,0,0,0,0,0,0
22,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7813,789,0,0,0,0,256,0
22,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1163,299,0,0,0,305,0
22,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1743,2,2,0,123,0
22,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,2
22,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
22,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_60_69,CURED,0,0,0,0,0,0,0,7999,0
22,Age_60_69,DEAD,0,0,0,0,0,0,0,0,2
22,Age_70_79,HEALTHY,1510484,913,0,0,0,0,0,0,0
22,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,3716,342,0,0,0,0,132,0
22,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,570,150,0,0,0,117,0
22,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,956,1,3,0,67,0
22,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,10,0,0,0,0
22,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,23,0,0,1
22,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_70_79,CURED,0,0,0,0,0,0,0,4602,0
22,Age_70_79,DEAD,0,0,0,0,0,0,0,0,23
22,Age_80_150,HEALTHY,793043,454,0,0,0,0,0,0,0
22,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1768,187,0,0,0,0,66,0
22,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,325,76,0,0,0,89,0
22,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,497,0,6,0,28,0
22,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
22,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,57,0,0,4
22,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
22,Age_80_150,CURED,0,0,0,0,0,0,0,2170,0
22,Age_80_150,DEAD,0,0,0,0,0,0,0,0,50
23,Age_0_9,HEALTHY,1717290,7348,0,0,0,0,0,0,0
23,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,27144,2597,0,0,0,0,932,0
23,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3863,956,0,0,0,958,0
23,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,4687,0,0,0,354,0
23,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
23,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
23,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_0_9,CURED,0,0,0,0,0,0,0,17375,0
23,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
23,Age_10_19,HEALTHY,1959012,4995,0,0,0,0,0,0,0
23,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,19502,1926,0,0,0,0,671,0
23,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2944,709,0,0,0,656,0
23,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,3605,0,0,0,253,0
23,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
23,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
23,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_10_19,CURED,0,0,0,0,0,0,0,14061,0
23,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
23,Age_20_29,HEALTHY,2150714,5171,0,0,0,0,0,0,0
23,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,19727,1963,0,0,0,0,726,0
23,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2886,728,0,0,0,720,0
23,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,3868,0,0,0,281,0
23,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
23,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
23,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_20_29,CURED,0,0,0,0,0,0,0,15004,0
23,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
23,Age_30_39,HEALTHY,2057800,5101,0,0,0,0,0,0,0
23,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,19640,1851,0,0,0,0,697,0
23,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2828,706,0,0,0,674,0
23,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,3817,1,0,0,271,0
23,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
23,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
23,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_30_39,CURED,0,0,0,0,0,0,0,14811,0
23,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
23,Age_40_49,HEALTHY,2214061,4487,0,0,0,0,0,0,0
23,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,17784,1778,0,0,0,0,641,0
23,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2588,683,0,0,0,633,0
23,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,3623,0,0,0,274,0
23,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
23,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
23,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_40_49,CURED,0,0,0,0,0,0,0,14554,0
23,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
23,Age_50_59,HEALTHY,2457971,4842,0,0,0,0,0,0,0
23,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,18947,1923,0,0,0,0,675,0
23,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2780,676,0,0,0,710,0
23,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,3859,3,0,0,287,0
23,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,0
23,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
23,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_50_59,CURED,0,0,0,0,0,0,0,15707,0
23,Age_50_59,DEAD,0,0,0,0,0,0,0,0,1
23,Age_60_69,HEALTHY,2065385,2119,0,0,0,0,0,0,0
23,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8577,821,0,0,0,0,319,0
23,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1326,322,0,0,0,304,0
23,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1894,1,1,0,146,0
23,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,8,0,0,1,0
23,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,2,0,0,0
23,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_60_69,CURED,0,0,0,0,0,0,0,8683,0
23,Age_60_69,DEAD,0,0,0,0,0,0,0,0,4
23,Age_70_79,HEALTHY,1509503,981,0,0,0,0,0,0,0
23,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,4082,417,0,0,0,0,130,0
23,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,614,154,0,0,0,144,0
23,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,1035,2,0,0,69,0
23,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,11,0,0,0,0
23,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,24,0,0,2
23,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_70_79,CURED,0,0,0,0,0,0,0,4918,0
23,Age_70_79,DEAD,0,0,0,0,0,0,0,0,24
23,Age_80_150,HEALTHY,792530,513,0,0,0,0,0,0,0
23,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1947,203,0,0,0,0,72,0
23,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,349,92,0,0,0,71,0
23,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,537,0,12,0,24,0
23,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
23,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,54,0,0,9
23,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
23,Age_80_150,CURED,0,0,0,0,0,0,0,2353,0
23,Age_80_150,DEAD,0,0,0,0,0,0,0,0,54
24,Age_0_9,HEALTHY,1709155,8135,0,0,0,0,0,0,0
24,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,30400,2992,0,0,0,0,1100,0
24,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,4339,1071,0,0,0,1050,0
24,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,5219,0,0,0,424,0
24,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
24,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
24,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
24,Age_0_9,CURED,0,0,0,0,0,0,0,19619,0
24,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
24,Age_10_19,HEALTHY,1953340,5672,0,0,0,0,0,0,0
24,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,21638,2118,0,0,0,0,741,0
24,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3266,807,0,0,0,797,0
24,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,3990,0,0,0,324,0
24,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
24,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
24,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
24,Age_10_19,CURED,0,0,0,0,0,0,0,15641,0
24,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
24,Age_20_29,HEALTHY,2144918,5796,0,0,0,0,0,0,0
