,,,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD
45,Age_80_150,DEAD,0,0,0,0,0,0,0,0,359
46,Age_0_9,HEALTHY,1137532,47377,0,0,0,0,0,0,0
46,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,233661,22539,0,0,0,0,8454,0
46,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,37668,9514,0,0,0,9203,0
46,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,54849,0,0,0,4118,0
46,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
46,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
46,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_0_9,CURED,0,0,0,0,0,0,0,218589,0
46,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
46,Age_10_19,HEALTHY,1517008,39461,0,0,0,0,0,0,0
46,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,181682,17849,0,0,0,0,6513,0
46,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,28394,7238,0,0,0,6958,0
46,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,40042,0,0,0,3024,0
46,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
46,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
46,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_10_19,CURED,0,0,0,0,0,0,0,160165,0
46,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
46,Age_20_29,HEALTHY,1710789,40578,0,0,0,0,0,0,0
46,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,182092,17821,0,0,0,0,6378,0
46,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,27926,7121,0,0,0,6863,0
46,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,39580,0,0,0,3007,0
46,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
46,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
46,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_20_29,CURED,0,0,0,0,0,0,0,159632,0
46,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
46,Age_30_39,HEALTHY,1625595,39425,0,0,0,0,0,0,0
46,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,177968,17347,0,0,0,0,6267,0
46,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,27872,7131,0,0,0,6783,0
46,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,38690,2,0,0,2885,0
46,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,12,0,0,0,0
46,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
46,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_30_39,CURED,0,0,0,0,0,0,0,158221,0
46,Age_30_39,DEAD,0,0,0,0,0,0,0,0,1
46,Age_40_49,HEALTHY,1827713,36248,0,0,0,0,0,0,0
46,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,159429,15643,0,0,0,0,5724,0
46,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,24742,6230,0,0,0,5958,0
46,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,34570,1,0,0,2599,0
46,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,15,0,0,0,0
46,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
46,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_40_49,CURED,0,0,0,0,0,0,0,142233,0
46,Age_40_49,DEAD,0,0,0,0,0,0,0,0,2
46,Age_50_59,HEALTHY,2043052,38948,0,0,0,0,0,0,0
46,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,171516,16670,0,0,0,0,6219,0
46,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,26299,6689,0,0,0,6542,0
46,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,37249,9,0,0,2827,0
46,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,50,0,0,2,0
46,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
46,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_50_59,CURED,0,0,0,0,0,0,0,152311,0
46,Age_50_59,DEAD,0,0,0,0,0,0,0,0,5
46,Age_60_69,HEALTHY,1884584,17912,0,0,0,0,0,0,0
46,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,75552,7267,0,0,0,0,2691,0
46,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,11285,2876,0,0,0,2833,0
46,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,15791,15,3,0,1181,0
46,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,69,0,0,2,0
46,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,10,0,0,1
46,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_60_69,CURED,0,0,0,0,0,0,0,67802,0
46,Age_60_69,DEAD,0,0,0,0,0,0,0,0,39
46,Age_70_79,HEALTHY,1421601,8732,0,0,0,0,0,0,0
46,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,36711,3566,0,0,0,0,1297,0
46,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,5471,1433,0,0,0,1295,0
46,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,7820,11,17,0,590,0
46,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,72,0,0,1,4
46,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,88,0,0,8
46,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_70_79,CURED,0,0,0,0,0,0,0,33237,0
46,Age_70_79,DEAD,0,0,0,0,0,0,0,0,156
46,Age_80_150,HEALTHY,748468,4387,0,0,0,0,0,0,0
46,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,18300,1787,0,0,0,0,670,0
46,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,2873,747,0,0,0,696,0
46,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,3955,0,71,0,232,0
46,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,13,0,0,0,0
46,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,287,0,0,32
46,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
46,Age_80_150,CURED,0,0,0,0,0,0,0,15920,0
46,Age_80_150,DEAD,0,0,0,0,0,0,0,0,382
47,Age_0_9,HEALTHY,1089289,48243,0,0,0,0,0,0,0
47,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,248007,24159,0,0,0,0,8872,0
47,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,40127,10257,0,0,0,9823,0
47,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,59796,0,0,0,4567,0
47,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
47,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
47,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_0_9,CURED,0,0,0,0,0,0,0,240364,0
47,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
47,Age_10_19,HEALTHY,1475301,41707,0,0,0,0,0,0,0
47,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,195224,18945,0,0,0,0,6974,0
47,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,30873,7798,0,0,0,7572,0
47,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,43984,0,0,0,3296,0
47,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
47,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
47,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_10_19,CURED,0,0,0,0,0,0,0,176660,0
47,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
47,Age_20_29,HEALTHY,1668189,42600,0,0,0,0,0,0,0
47,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,196698,19065,0,0,0,0,6907,0
47,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,30615,7589,0,0,0,7543,0
47,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,43498,0,1,0,3202,0
47,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
47,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
47,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_20_29,CURED,0,0,0,0,0,0,0,175880,0
47,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
47,Age_30_39,HEALTHY,1583413,42182,0,0,0,0,0,0,0
47,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,191822,18610,0,0,0,0,6961,0
47,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,29999,7823,0,0,0,7397,0
47,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,42600,1,1,0,3219,0
47,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,13,0,0,0,1
47,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
47,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_30_39,CURED,0,0,0,0,0,0,0,174156,0
47,Age_30_39,DEAD,0,0,0,0,0,0,0,0,1
47,Age_40_49,HEALTHY,1788623,39090,0,0,0,0,0,0,0
47,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,172607,16888,0,0,0,0,6182,0
47,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,26847,6887,0,0,0,6651,0
47,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,37954,4,0,0,2842,0
47,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,16,0,0,0,0
47,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
47,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_40_49,CURED,0,0,0,0,0,0,0,156514,0
47,Age_40_49,DEAD,0,0,0,0,0,0,0,0,2
47,Age_50_59,HEALTHY,2001324,41728,0,0,0,0,0,0,0
47,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,185586,18216,0,0,0,0,6662,0
47,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,28791,7329,0,0,0,6849,0
47,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,40947,12,0,0,2979,0
47,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,54,0,0,5,0
47,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
47,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_50_59,CURED,0,0,0,0,0,0,0,167901,0
47,Age_50_59,DEAD,0,0,0,0,0,0,0,0,5
47,Age_60_69,HEALTHY,1865303,19281,0,0,0,0,0,0,0
47,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,82422,8077,0,0,0,0,2965,0
47,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,12373,3138,0,0,0,3041,0
47,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,17368,14,2,0,1283,0
47,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,80,0,0,2,2
47,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,12,0,0,1
47,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_60_69,CURED,0,0,0,0,0,0,0,74509,0
47,Age_60_69,DEAD,0,0,0,0,0,0,0,0,40
47,Age_70_79,HEALTHY,1411996,9605,0,0,0,0,0,0,0
47,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,40126,3856,0,0,0,0,1461,0
47,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,5965,1593,0,0,0,1479,0
47,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,8595,9,29,0,620,0
47,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,79,0,0,1,3
47,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,93,0,0,12
47,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_70_79,CURED,0,0,0,0,0,0,0,36420,0
47,Age_70_79,DEAD,0,0,0,0,0,0,0,0,168
47,Age_80_150,HEALTHY,743627,4841,0,0,0,0,0,0,0
47,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,20044,1942,0,0,0,0,701,0
47,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3028,850,0,0,0,782,0
47,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,4384,0,80,0,238,0
47,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,12,0,0,0,1
47,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,323,0,0,35
47,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
47,Age_80_150,CURED,0,0,0,0,0,0,0,17518,0
47,Age_80_150,DEAD,0,0,0,0,0,0,0,0,414
48,Age_0_9,HEALTHY,1039490,49799,0,0,0,0,0,0,0
48,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,261549,25359,0,0,0,0,9342,0
48,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,42757,10990,0,0,0,10539,0
48,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,65081,0,0,0,4972,0
48,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
48,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
48,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_0_9,CURED,0,0,0,0,0,0,0,263626,0
48,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
48,Age_10_19,HEALTHY,1431775,43526,0,0,0,0,0,0,0
48,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,208879,20599,0,0,0,0,7453,0
48,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,33291,8479,0,0,0,8048,0
48,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,48188,1,0,0,3593,0
48,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
48,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
48,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_10_19,CURED,0,0,0,0,0,0,0,194502,0
48,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
48,Age_20_29,HEALTHY,1622582,45607,0,0,0,0,0,0,0
48,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,211287,20615,0,0,0,0,7396,0
48,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,33107,8451,0,0,0,8122,0
48,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,47357,2,0,0,3728,0
48,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
48,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,1,0,0,0
48,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_20_29,CURED,0,0,0,0,0,0,0,193532,0
48,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
48,Age_30_39,HEALTHY,1539263,44150,0,0,0,0,0,0,0
48,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,206654,20144,0,0,0,0,7206,0
48,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,32457,8215,0,0,0,7937,0
48,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,46848,0,0,0,3575,0
48,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,14,0,0,0,0
48,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,1,0,0,0
48,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_30_39,CURED,0,0,0,0,0,0,0,191733,0
48,Age_30_39,DEAD,0,0,0,0,0,0,0,0,2
48,Age_40_49,HEALTHY,1747953,40670,0,0,0,0,0,0,0
48,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,187060,18129,0,0,0,0,6508,0
48,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,29058,7440,0,0,0,7237,0
48,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,41714,6,0,0,3121,0
48,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,20,0,0,0,0
48,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
48,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_40_49,CURED,0,0,0,0,0,0,0,172189,0
48,Age_40_49,DEAD,0,0,0,0,0,0,0,0,2
48,Age_50_59,HEALTHY,1957463,43861,0,0,0,0,0,0,0
48,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,200636,19598,0,0,0,0,7080,0
48,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,31353,8047,0,0,0,7607,0
48,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,44919,15,0,0,3342,0
48,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,63,0,0,3,0
48,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
48,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_50_59,CURED,0,0,0,0,0,0,0,184396,0
48,Age_50_59,DEAD,0,0,0,0,0,0,0,0,5
48,Age_60_69,HEALTHY,1844704,20599,0,0,0,0,0,0,0
48,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,89775,8762,0,0,0,0,3166,0
48,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,13622,3534,0,0,0,3294,0
48,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,19062,15,4,0,1425,0
48,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,92,0,0,1,1
48,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,10,0,0,4
48,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_60_69,CURED,0,0,0,0,0,0,0,81800,0
48,Age_60_69,DEAD,0,0,0,0,0,0,0,0,43
48,Age_70_79,HEALTHY,1401721,10275,0,0,0,0,0,0,0
48,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,43856,4268,0,0,0,0,1607,0
48,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,6576,1699,0,0,0,1546,0
48,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,9488,8,27,0,665,0
48,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,82,0,0,3,3
48,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,110,0,0,12
48,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_70_79,CURED,0,0,0,0,0,0,0,39981,0
48,Age_70_79,DEAD,0,0,0,0,0,0,0,0,183
48,Age_80_150,HEALTHY,738380,5247,0,0,0,0,0,0,0
48,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,21978,2058,0,0,0,0,849,0
48,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,3378,807,0,0,0,785,0
48,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,4865,0,84,0,285,0
48,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,12,0,0,0,0
48,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,355,0,0,48
48,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
48,Age_80_150,CURED,0,0,0,0,0,0,0,19239,0
48,Age_80_150,DEAD,0,0,0,0,0,0,0,0,450
49,Age_0_9,HEALTHY,988511,50979,0,0,0,0,0,0,0
49,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,274707,26848,0,0,0,0,9793,0
49,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,45487,11596,0,0,0,11033,0
49,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,70707,0,0,0,5364,0
49,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
49,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
49,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
49,Age_0_9,CURED,0,0,0,0,0,0,0,288479,0
49,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
49,Age_10_19,HEALTHY,1386645,45130,0,0,0,0,0,0,0
49,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,222791,21761,0,0,0,0,7853,0
49,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,36013,9004,0,0,0,8873,0
49,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,52698,0,0,0,3969,0
49,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
49,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
49,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
49,Age_10_19,CURED,0,0,0,0,0,0,0,213596,0
49,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
49,Age_20_29,HEALTHY,1575145,47437,0,0,0,0,0,0,0
49,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,226756,22189,0,0,0,0,7949,0
49,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,35865,9123,0,0,0,8734,0
49,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,52005,1,0,0,3802,0
49,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,3,0,0,0,0
49,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,1,0,0,0
49,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
49,Age_20_29,CURED,0,0,0,0,0,0,0,212778,0
49,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
49,Age_30_39,HEALTHY,1492801,46462,0,0,0,0,0,0,0
49,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,221524,21424,0,0,0,0,7856,0
49,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,35085,9066,0,0,0,8450,0
49,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,51110,1,0,0,3952,0
49,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,14,0,0,0,0
49,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,1
49,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
49,Age_30_39,CURED,0,0,0,0,0,0,0,210451,0
49,Age_30_39,DEAD,0,0,0,0,0,0,0,0,2
49,Age_40_49,HEALTHY,1704580,43373,0,0,0,0,0,0,0
49,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,200905,19778,0,0,0,0,7047,0
49,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,31360,8084,0,0,0,7743,0
49,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,45722,5,0,0,3427,0
49,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,24,0,0,2,0
49,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
49,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
49,Age_40_49,CURED,0,0,0,0,0,0,0,189055,0
